,Unnamed: 0,quoteID,quotation,speaker,qids,date,numOccurrences,urls,phase,speaker_prob,url_countries,disaster
150,96713,2008-12-16-038642,rest assured that the board would let me know.,steve jobs,Q19837,2008-12-16 23:46:05,2,"['http://us.rd.yahoo.com/finance/external/cnbc/rss/SIG=11f3jt8kb/*http://www.cnbc.com/id/28265938/site/14081545?__source=yahoo|headline|quote|text|&par=yahoo'
 'http://macrumors.com/2008/12/16/apples-macworld-exit-due-to-politics-not-health-issues/']",A,0.69,['US'],1
151,103870,2008-09-08-060420,there aren't enough good fights,alexander the great,Q51883206,2008-09-08 05:44:37,4,"['http://blog.myspace.com/index.cfm?fuseaction=blog.view&friendID=18628696&blogID=431010522'
 'http://uk.answers.yahoo.com/question/index?qid=20081014061655AAv73VB'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=44266714&blogId=406502710'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=26537854&blogId=477774489']",A,0.4121,['US'],1
152,26151,2008-09-06-018431,"in that, he differed from his brother,",taktser rinpoche,Q2388230,2008-09-06 13:30:21,1,"['http://news.com.au/story/0,23599,24304341-38197,00.html?from=public_rss']",A,0.7387,['AS'],1
153,116696,2008-11-01-020325,it's gon na get nasty in the last few days.,john mccain,Q10390,2008-11-01 00:27:26,2,"['http://ace.new.mu.nu/no_hoax_75-year-old_mccain_supporter_hospitalized_after_being_pushed_down_onto_a_fire_hydrant_by_53-year-old_obama_supporter'
 'http://ace.new.mu.nu/archive/2008/10']",A,0.4106,['NE'],1
154,43450,2008-11-14-000196,a buck in pursuit will run right in front of you.,mike miller,Multiple,2008-11-14 18:13:54,1,['http://mountvernonnews.com/local/08/11/14/november-peak-month-for-deer-collisions'],A,0.7603,['US'],1
155,33014,2008-10-01-031296,"it's a real-world application of everything we've learned in our finance-degree studies,",steven cooper,Q24183505,2008-10-01 21:25:24,1,['http://wfsb.com/money/17600894/detail.html?rss=hart&psp=news'],A,0.4085,['US'],1
156,67541,2008-09-18-052068,"the market hates uncertainty and morgan stanley is an uncertain situation,",investment banker,Q19520064,2008-09-18 19:44:53,1,['http://us.rd.yahoo.com/dailynews/rss/search/aapl/SIG=11njh0dr8/*http%3A//biz.yahoo.com/cnbc/080918/26770386.html?.v=1'],A,0.5639,['US'],1
157,111609,2008-11-09-008330,"Hell's Angels' 69,",None,,2008-11-09 08:30:32,23,"['http://feeds.sfgate.com/click.phdo?i=60db9906ae6855d22867887755df6430'
 'http://reuters.com/article/entertainmentNews/idUSTRE53E19S20090415?feedType=RSS&feedName=entertainmentNews'
 'http://publicbroadcasting.net/wabe/news.newsmain?action=article&ARTICLE_ID=1493618'
 'http://blogs.dogtime.com/oh-mi-dog/2010/12/roadside-encounters-sonny-barger'
 'http://reviewjournal.com/neon/movies-and-tv/whether-bit-player-or-the-star-caesars-palace-has-earned-place-cinematic-history'
 'http://chron.com/national/article/The-Hells-Angels-motorcycle-club-turns-70-years-12756803.php'
 'http://chron.com/national/article/The-Hells-Angels-motorcycle-club-turns-70-years-12756803.php?ipid=hpctp'
 'http://mobile.sfgate.com/national/article/The-Hells-Angels-motorcycle-club-turns-70-years-12759431.php'
 'http://myplainview.com/national/article/The-Hells-Angels-motorcycle-club-turns-70-years-12756803.php'
 'http://mysanantonio.com/national/article/The-Hells-Angels-motorcycle-club-turns-70-years-12759431.php'
 'http://seattlepi.com/national/article/The-Hells-Angels-motorcycle-club-turns-70-years-12756803.php'
 'http://sfgate.com/national/article/The-Hells-Angels-motorcycle-club-turns-70-years-12759431.php'
 'http://www.mrt.com/national/article/The-Hells-Angels-motorcycle-club-turns-70-years-12756803.php'
 'http://www.nhregister.com/national/article/The-Hells-Angels-motorcycle-club-turns-70-years-12759431.php']",A,0.3104,['US'],1
158,114553,2008-10-14-033126,maybe there are further facts.,peter busch,Multiple,2008-10-14 21:16:36,1,['http://sfgate.com/cgi-bin/article.cgi?f=/c/a/2008/10/14/BABN13GQ0D.DTL&feed=rss.news'],A,0.7578,['US'],1
159,118801,2008-10-30-022879,"i'll give you one month to pay,",mr. davis,Q18042893,2008-10-30 08:17:24,1,['http://thechronicleherald.ca/NovaScotia/1087611.html'],A,0.5579999999999999,['CA'],1
160,94642,2008-12-06-029761,"the Bum of the Month club,",None,,2008-12-06 03:35:48,16,"['http://boxinginsider.com/columns/telling-it-like-it-is-is-the-heavyweight-division-really-weak/'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=86969528&blogId=252793675'
 'http://us.rd.yahoo.com/sports/rss//SIG=12iv938d9/*http%3A//sports.yahoo.com/box/news?slug=ki-boxrankings071709&prov=yhoo&type=lgns'
 'http://boxingnews24.com/2010/12/flashback-joe-louis-profiled-pt-2/'
 'http://nowboxing.com/2012/02/joe-louis-contributions-to-black-history/23208/'
 'http://www.bloodyelbow.com/2013/7/4/4493084/ufc-162-judo-chop-striking-anderson-silva-mma-technique-weidman'
 'http://cohn.blogs.pressdemocrat.com/18063/another-warriors-assistant-axed/'
 'http://forums.sherdog.com/forums/f2/ronda-tyson-comparisson-2776997/'
 'http://www.maxboxing.com/news/main-lead/the-ggg-ko-trainl-rolll-into-louthern-california'
 'http://www.examiner.com/article/nice-guy-golovkin-rolls-into-southern-california'
 'http://www.maxboxing.com/news/main-lead/can-golovkin-make-murray-his-latest-knockout-victim'
 'http://www.boxinginsider.com/columns/louis-conn-ii-heavyweight-title-fight-comes-television/'
 'http://espn.co.uk/boxing/story/_/id/20349834/right-appreciate-wladimir-klitschko-great-career'
 'http://espn.com/boxing/story/_/id/20349834/right-appreciate-wladimir-klitschko-great-career'
 'http://espn.in/boxing/story/_/id/20349834/right-appreciate-wladimir-klitschko-great-career'
 'http://bostonherald.com/news/columnists/howie_carr/2017/10/carr_won_t_a_somebody_run_against_marty_walsh']",A,0.5574,['US' 'IN' 'UK'],1
161,16453,2008-11-16-003239,"buddy, you got a videogame stuck on your mast,",todd zuniga,Q7812729,2008-11-16 22:44:23,1,['http://1up.com/do/minisite?cId=3171115'],A,0.5391,['US'],1
162,115416,2008-10-15-065573,"we now have global financial markets, but what we do not have is anything other than national and regional regulation and supervision,",gordon brown,Multiple,2008-10-15 12:03:26,45,"['http://kyivpost.com/world/30346'
 'http://northjersey.com/r?19=961&43=271821&44=31001009&32=4497&7=309037&40=http%3A%2F%2Fwww.northjersey.com%2Fbusiness%2FUK_premier_We_need_better_financial_market_rules.html'
 'http://upi.com/Top_News/2008/10/15/EU_summit_focuses_on_financial_crisis/UPI-92951224081583'
 'http://startribune.com/business/31005359.html?elr=KArks:DCiU1OiP:DiiUiD3aPc:_Yyc:aUU'
 'http://breitbart.com/article.php?id=D93R4UPO0&show_article=1'
 'http://upi.com/Top_News/2008/10/15/UPI_NewsTrack_TopNews/UPI-40651224104814'
 'http://startribune.com/world/31015364.html'
 'http://baltimoresun.com/business/sns-ap-meltdown-summit,0,382014.story?track=rss'
 'http://canadianbusiness.com/markets/headline_news/article.jsp?content=D93R68DO0&utm_source=markets&utm_medium=rss'
 'http://japantoday.com/category/world/view/eu-us-call-for-a-global-finance-summit'
 'http://business.smh.com.au/business/eu-leaders-push-for-global-summit-to-overhaul-capitalism-20081016-51qp.html'
 'http://business.theage.com.au/business/eu-leaders-push-for-global-summit-to-overhaul-capitalism-20081016-51qp.html'
 'http://wral.com/news/national_world/world/story/3746375'
 'http://breitbart.com/article.php?id=D93R6P8O0&show_article=1'
 'http://canadianbusiness.com/markets/headline_news/article.jsp?content=D93R6P7G0&utm_source=markets&utm_medium=rss'
 'http://canadianbusiness.com/markets/headline_news/article.jsp?content=b1015169A&utm_source=markets&utm_medium=rss'
 'http://business.theage.com.au/business/push-for-global-summit-to-overhaul-capitalism-20081016-51qp.html'
 'http://canadianbusiness.com/markets/market_news/article.jsp?content=b1015169A&utm_source=markets&utm_medium=rss'
 'http://boston.com/news/world/europe/articles/2008/10/15/uk_premier_calls_for_better_financial_market_rules_1224070168'
 'http://kansascity.com/659/story/842391.html'
 'http://washingtonpost.com/wp-dyn/content/article/2008/10/15/AR2008101501753.html'
 'http://cnsnews.com/public/checker.aspx?rsrcID=37618'
 'http://seekingalpha.com/article/100248-can-the-global-financial-system-be-updated-and-by-whom?source=feed'
 'http://3news.co.nz/News/G-8-announces-global-summit-on-financial-crisis/tabid/209/articleID/76039/Default.aspx?ArticleID=76039'
 'http://business.smh.com.au/business/push-for-global-summit-to-overhaul-capitalism-20081016-51qp.html'
 'http://forum.prisonplanet.com/index.php?topic=50835.msg342464#msg342464'
 'http://forum.prisonplanet.com/index.php?topic=65596.msg342618#msg342618'
 'http://mywebtimes.com/bloggers/blitz/?p=93'
 'http://nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=10537919'
 'http://forum.prisonplanet.com/index.php?topic=61146.msg342789#msg342789'
 'http://forum.prisonplanet.com/index.php?topic=65596.msg342790#msg342790'
 'http://hidhist.wordpress.com/2008/10/19/eu-leaders-call-for-global-currency'
 'http://forum.prisonplanet.com/index.php?topic=65596.msg342871#msg342871'
 'http://forum.prisonplanet.com/index.php?topic=50835.msg343176#msg343176'
 'http://forum.prisonplanet.com/index.php?topic=50835.msg343193#msg343193'
 'http://forum.prisonplanet.com/index.php?topic=65596.msg345582#msg345582'
 'http://blog.myspace.com/index.cfm?fuseaction=blog.view&friendID=83824117&blogID=443922780'
 'http://forum.prisonplanet.com/index.php?topic=61146.msg360427#msg360427'
 'http://forum.prisonplanet.com/index.php?topic=61146.msg362227#msg362227'
 'http://forum.prisonplanet.com/index.php?topic=50835.msg375180#msg375180'
 'http://forum.prisonplanet.com/index.php?topic=50835.msg375325#msg375325'
 'http://forum.prisonplanet.com/index.php?topic=50835.msg375400#msg375400'
 'http://forum.prisonplanet.com/index.php?topic=50835.msg375499#msg375499']",A,0.5924,['NZ' 'JA' 'CA' 'US' 'UP' 'AS'],1
163,86926,2008-12-05-020904,"i missed a couple of throws but football's football,",andrew walter,Q3616304,2008-12-05 08:02:04,2,"['http://feeds.sfgate.com/click.phdo?i=ca820739220ba19b406b430da3781ad7'
 'http://feeds.sfgate.com/click.phdo?i=dcc229e785d7207dee7ccacb8902cdac']",A,0.3049,['US'],1
164,46800,2008-11-01-026872,"producers violating the law will be severely punished: they could have their licenses revoked and be handed over to law enforcement organs to be held legally responsible,",wang zhicai,Multiple,2008-11-01 08:56:55,7,"['http://macleans.ca/article.jsp?content=w110111A'
 'http://ctv.ca/servlet/ArticleNews/story/CTVNews/20081101/china_feedmakers_081101/20081101?hub=World'
 'http://us.rd.yahoo.com/dailynews/rss/asia/*http://news.yahoo.com/s/ap/20081101/ap_on_re_as/as_china_tainted_food'
 'http://breitbart.com/article.php?id=D9463KGO0&show_article=1'
 'http://boston.com/news/world/asia/articles/2008/11/01/china_feed_makers_defied_rule_in_adding_chemical?rss_id=Boston.com+--+Latest+news'
 'http://freep.com/article/20081101/NEWS07/81101021/1118/RSS'
 'http://freep.com/article/20081101/NEWS07/81101021/1118/rss']",A,0.7795,['US' 'CA'],1
165,23357,2008-12-08-019923,"i thought our defense kept us in the game when our offense struggled a little in the first half,",tim smith,Multiple,2008-12-08 22:55:07,1,['http://bakercityherald.com/2008120878104/Sports/Sports/Defense-leads-Baker-girls-to-win-over-Kuna'],A,0.578,['US'],1
166,18204,2008-09-30-003063,and this project is a remarkable story of cooperation. we have to work together to protect this population.,glenn phillips,Multiple,2008-09-30 23:21:43,2,['http://northjersey.com/r?19=961&43=271826&44=29961794&32=4497&7=309037&40=http%3A%2F%2Fwww.northjersey.com%2Fenvironment%2FEgrets_We_have_more_than_a_few.html'],A,0.7089,['US'],1
167,47201,2008-12-31-038908,There's no higher place than... Mountain High!,None,,2008-12-31 22:11:12,10,"['http://confessionalouthouse.wordpress.com/2008/12/31/the-best-movies-of-the-90s-the-best/'
 'http://mondaynightfilmblog.wordpress.com/2010/12/07/the-15-greatest-fake-movies-from-seinfeld/'
 'http://avclub.com/articles/the-secret-codethe-pool-guy,60797/?utm_medium=RSS&utm_campaign=feeds&utm_source=avclub_rss_daily'
 'http://seinfeld.wikia.com/wiki/List_of_Seinfeld_fictional_films'
 'http://seinfeld.wikia.com/wiki/List_of_Seinfeld_fictional_films?diff=24974&oldid=24951'
 'http://seinfeld.wikia.com/wiki/List_of_Seinfeld_fictional_films?diff=24976&oldid=24974'
 'http://seinfeld.wikia.com/wiki/List_of_Seinfeld_fictional_films?diff=24992&oldid=24976'
 'http://seinfeld.wikia.com/wiki/List_of_Seinfeld_fictional_films?diff=25821&oldid=25479']",A,0.4767,['US'],1
168,91594,2008-11-19-020284,"i take with me many lessons learned here and i look forward to applying them in sacramento,",jerry hill,Multiple,2008-11-19 09:38:49,1,['http://mercurynews.com/peninsula/ci_11020704?source=rss'],A,0.8226,['US'],1
169,122149,2008-09-27-038549,"was possessed of extraordinary animal passion... he used both penises, after finishing with one, continuing with the other",dos santos,Multiple,2008-09-27 17:55:01,2,"['http://blog.myspace.com/index.cfm?fuseaction=blog.view&friendID=59179568&blogID=436474689'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=959373&blogId=414606714']",A,0.5114,['US'],1
170,7493,2008-11-14-012489,"he had people standing up on their seats cheering. he has tried to say all the right things about israel, but because he flip-flops, people are really at sixes and sevens with themselves about him. israelis think he's not the right candidate at the right time for their situation. we were there for pesach and almost unanimously they were in favor of (presumptive republican nominee john) mccain.",barack obama,Q76,2008-11-14 05:44:59,4,"['http://blog.myspace.com/index.cfm?fuseaction=blog.view&friendID=1430078&blogID=448877580'
 'http://therearenosunglasses.wordpress.com/2008/12/03/obama-and-the-jews-boasting-from-chicago-jewish-news/'
 'http://shankradioworldwide.typepad.com/shankradio_world_wide/2008/12/barack-obama-first-jewish-president.html'
 'http://thechristianity.wordpress.com/2009/01/23/obama-and-the-jews/']",A,0.3541,['US'],1
171,22338,2008-09-23-044929,"tanzania is ready to do business with you; our doors are wide open and we want to seriously trade and investment,",diodorus kamala,Q5279164,2008-09-23 08:10:01,1,['http://allafrica.com/stories/200809230152.html'],A,0.5787,['NI'],1
172,118711,2008-11-21-021635,i'd make a play.,dede lattimore,Q18350763,2008-11-21 05:20:10,1,['http://onlineathens.com/stories/112108/pre_358221028.shtml'],A,0.57,['US'],1
173,20243,2008-12-22-038299,"the place, time and method of operation will be left to the professionals,",condoleezza rice,Q47216,2008-12-22 11:30:16,1,['http://blog.myspace.com/index.cfm?fuseaction=blog.view&friendID=41870956&blogID=458192102'],A,0.24100000000000002,['US'],1
174,42765,2008-09-24-054066,"the prime minister must be chosen not by a few kadima members, but by the entire country.",binyamin netanyahu,Q43723,2008-09-24 14:59:15,1,['http://blog.myspace.com/index.cfm?fuseaction=blog.view&friendID=71698460&blogID=435643321'],A,0.5418,['US'],1
175,11479,2008-11-24-058456,we're having so much fun!,None,,2008-11-24 18:02:51,91,"['http://newsobserver.com/business/story/1307648.html'
 'http://newsobserver.com/business/story/1308362.html'
 'http://newsobserver.com/news/story/1308362.html'
 'http://blackfemmefatale.wordpress.com/2008/12/09/the-penny-was-a-peso/'
 'http://thedailytransom.observer.com/2009/real-estate/mood-ping-stages-commercial-grief-shift'
 'http://bakercityherald.com/Local-News/Mom-this-time-I-ate-my-own-homework'
 'http://mediabistro.com/fishbowlDC/west_wing_reportage/fishpooldc_our_insiders_notes_from_todays_briefing_118553.asp?c=rss'
 'http://nashuatelegraph.com/apps/pbcs.dll/article?AID=/20090802/NEWS01/308029948/-1/XML07'
 'http://createalegacy.wordpress.com/2009/09/06/8-ways-to-make-a-million-bucks/'
 'http://herald-dispatch.com/news/x883087313/No-Headline'
 'http://yourwestvalley.com/news/mcintyre-9585-director-attracts.html'
 'http://au.rd.yahoo.com/lifestyle/rss/site/*http://au.lifestyle.yahoo.com/who/article/-/6422061/miley-sex-and-the-city-was-dream-come-true/'
 'http://dailyherald.com/story/?id=345090'
 'http://davidericcummins2.wordpress.com/2010/02/15/chapter-11-the-rogue-angel-2/'
 'http://timesleader.com/r?19=961&43=182021&44=85630232&32=3991&7=186426&40=http%3A%2F%2Fwww.timesleader.com%2Fnews%2FThe_day-after_dig_02-27-2010.html'
 'http://timesleader.com/r?19=961&43=329504&44=85630232&32=3991&7=277811&40=http%3A%2F%2Fwww.timesleader.com%2FAbingtonJournal%2Fnews%2FThe_day-after_dig_02-27-2010.html'
 'http://timesleader.com/r?19=961&43=406159&44=85630232&32=3991&7=420054&40=http%3A%2F%2Fwww.timesleader.com%2Fscrantonedition%2Fnews%2FThe_day-after_dig_02-27-2010.html'
 'http://timesleader.com/r?19=961&43=358884&44=85630232&32=3991&7=420069&40=http%3A%2F%2Fwww.timesleader.com%2Ffivemountaintimes%2Fnews%2FThe_day-after_dig_02-27-2010.html'
 'http://timesleader.com/r?19=961&43=327856&44=85630232&32=3991&7=277816&40=http%3A%2F%2Fwww.timesleader.com%2FTheDallasPost%2Fnews%2FThe_day-after_dig_02-27-2010.html'
 'http://timesleader.com/r?19=961&43=350689&44=85630232&32=3991&7=420059&40=http%3A%2F%2Fwww.timesleader.com%2Ftunktimes%2Fnews%2FThe_day-after_dig_02-27-2010.html'
 'http://timesleader.com/r?19=961&43=350714&44=85630232&32=3991&7=420064&40=http%3A%2F%2Fwww.timesleader.com%2Fhazletontimes%2Fnews%2FThe_day-after_dig_02-27-2010.html'
 'http://gear4music.com/news/article/Bon-Jovi-answer-Hard-Rock-Calling/2QP/2010-10-27'
 'http://uk.news.yahoo.com/bangshowbiz/20101027/tmusic-bon-jovi-answer-hard-rock-calling-716af92.html'
 'http://skiddle.com/news/all/Bon-Jovi-answer-Hard-Rock-Calling/7380/'
 'http://femalefirst.co.uk/mobile/music/news/Bon+Jovi-13836.html'
 'http://femalefirst.co.uk/music/news/Bon+Jovi-13836.html'
 'http://duncanbanner.com/homepage/x2073122235/Sharing-gossip'
 'http://bradenton.com/2011/02/16/2961646/farmers-market-sprouts-new-vendors.html'
 'http://mercurynews.com/breaking-news/ci_17648838?source=rss'
 'http://mercurynews.com/sports/ci_17648838?source=rss'
 'http://accesshollywood.com/kendall-jenner-kris-jenner-thinks-its-ok-for-me-to-date_article_52645'
 'http://dailyillini.com/index.php/article/2011/09/illini_football_rolls_past_south_dakota_state_563'
 'http://intersectionssouthla.org/index.php/site/story/la_clippers_inspire_fitness_in_inner_city_youth/'
 'http://victoriaadvocate.com/news/2011/dec/01/sl_lighted_parade_120211_160308/'
 'http://hometownlife.com/article/20111222/NEWS11/112220362'
 'http://nydailynews.com/new-york/mayor-bloomberg-kisses-lady-gaga-bring-2012-year-article-1.999425?localLinksEnabled=false'
 'http://nydailynews.com/new-york/mayor-bloomberg-kisses-lady-gaga-bring-2012-year-article-1.999425'
 'http://upi.com/Entertainment_News/Music/2012/01/01/Times-Square-a-happy-madhouse-at-midnight/UPI-85501325432244/'
 'http://buddytv.com/articles/the-real-housewives-of-orange-county/the-real-housewives-of-orange-45893.aspx'
 'http://tsn.ca/tennis/story/?id=399995'
 'http://brownsvilleherald.com/sports/wimbledon-142144-capsules-williams.html'
 'http://gulfnews.com/sport/tennis/williams-sisters-reach-wimbledon-doubles-semi-finals-1.1045423?localLinksEnabled=false&utm_source=Feeds&utm_medium=RSS&utm_term=Most_viewed_RSS_&utm_content=1.1045423&utm_campaign=Williams_sisters_reach_Wimbledon_doubles_semi-finals'
 'http://sify.com/sports/williams-sisters-reach-wimbledon-doubles-semis-news-tennis-mhgjTFjdcah.html?tag=top%20sports%20news'
 'http://gwinnettdailypost.com/news/2012/oct/28/suwanees-own-hits-hollywood/'
 'http://commercialappeal.com/news/2012/nov/09/take-it-from-george-shop-till-you-drop/?partner=RSS'
 'http://commercialappeal.com/news/2012/nov/09/take-it-from-george-shop-till-you-drop/?CID=happeningnow'
 'http://insidebayarea.com/news/ci_22061975/high-school-roundup-campolindo-high-makes-norcal-volleyball'
 'http://insidebayarea.com/breaking-news/ci_22061975'
 'http://dailyuw.com/archive/2012/12/04/news/%E2%80%98it-just-runs-itself%E2%80%99'
 'http://aikenstandard.com/article/20130618/AIK0101/130619494/1004/camp-invention-stirs-kids-8217-imaginations'
 'http://feeds.people.com/~r/people/headlines/~3/GJm_x1_6DS0/0,,20711133,00.html'
 'http://www.crestviewbulletin.com/news/community/crestview-high-alumni-join-big-red-machine-performance-photos-video-1.223022'
 'http://news.moviefone.com/2013/11/15/star-wars-episode-vii-behind-the-scenes-photo/'
 'http://troyrecord.com/events/20131208/cold-temps-dont-deter-victorian-stroll-turnout'
 'http://philly.com/philly/living/20131225_Let_s_paint_the_town.html'
 'http://ktbs.com/story/24338987/fans-for-both-teams-turn-out-for-2013-advocare-v100-bowl'
 'http://www.stripes.com/sports/2014-olympic-games/after-a-rocky-few-days-sochi-lurches-toward-functionality-1.266669'
 'http://highschoolsports.nola.com/news/article/4100287222310945664/destrehan-mount-carmel-expect-tight-contest-in-class-5a-state-finals/'
 'http://blogs.browardpalmbeach.com/countygrind/2014/05/the_cravens_40_years_of_rock_and_roll_and_ready_for_more.php'
 'http://www.albanyherald.com/news/2015/mar/21/wild-adventures-kicks-off-its-2015-season/'
 'http://wdam.com/story/29611278/food-truck-operating-in-laurel'
 'http://fox8live.com/story/29611278/food-truck-operates-in-laurel'
 'http://wdam.com/story/29611278/food-truck-operates-in-laurel'
 'http://timesrecordnews.com/entertainment/local/wake-up-to-more-onceuponatimes-in-sleeping-beauty-kids_26925679'
 'http://feeds.ew.com/~r/entertainmentweekly/tv/coverage/~3/WO0d2wZnocg/emmys-2015-fuller-house-cast-tv'
 'http://www.zimbio.com/John Stamos/articles/QebTDIWx5oV/Oh Mylanta Cast Fuller House Shares More Behind'
 'http://oaoa.com/news/education/utpb/article_41a6f226-744e-11e5-8e99-271613bd8f19.html'
 'http://www.theolympian.com/news/local/article78887557.html#storylink=mainstage'
 'http://rollcall.com/news/hoh/talk-this-way-the-road-to-now-podcast-avett-brothers-bassist-bob-crawford-benjamin-sawyer'
 'http://lagrangenews.com/sports/14565/girls-getting-their-kicks-in'
 'http://www.hillsdale.net/entertainmentlife/20160915/treasure-seekers-flock-to-annual-sale'
 'http://newsandtribune.com/sports/ncaa-tourmament-wolverines-eliminate-louisville---in-indy/article_e87f4746-0cd3-11e7-a711-772e5c5084e2.html'
 'http://newsandtribune.com/sports/ncaa-tournament-wolverines-eliminate-louisville---in-indy/article_9956f452-0ce2-11e7-bde7-27a35f6fe48a.html'
 'http://heraldbulletin.com/sports/wolverines-eliminate-louisville-in-indy/article_3955b534-0cf1-11e7-8d96-af13fbef1159.html'
 'http://kokomotribune.com/indiana/sports/wolverines-eliminate-louisville-in-indy/article_2c72fcd1-0050-578e-a8c7-31d67f3adb5b.html'
 'http://www.democratandchronicle.com/story/news/2017/07/13/former-hill-cumorah-pageant-participant-returns-family/474413001/'
 'http://weblogs.baltimoresun.com/entertainment/music/midnight-sun-blog/bs-fe-tom-petty-baltimore-review-20170724-story.html#nt=oft13a-20gp1'
 'http://www.baltimoresun.com/entertainment/bs-fe-tom-petty-baltimore-review-20170724-story.html'
 'http://www.baltimoresun.com/entertainment/music/bs-fe-tom-petty-baltimore-review-20170724-story.html'
 'http://www.baltimoresun.com/entertainment/music/midnight-sun-blog/bs-fe-tom-petty-baltimore-review-20170724-story.html#nt=oft13a-20gp1'
 'http://www.carrollcountytimes.com/bs-fe-tom-petty-baltimore-review-20170724-story.html#nt=oft07a-21gp2'
 'http://junkee.com/bachelorette-recap-week-3/126354'
 'http://www.shropshirestar.com/entertainment/2018/03/09/sally-berger-am-dram-star-of-the-week-part-of-the-moat-players-stars-in-how-to-train-your-husband/'
 'http://www.telegram.com/news/20180311/thousands-take-in-sights-and-sounds-of-worcester-st-patricks-parade'
 'http://methowvalleynews.com/2018/04/23/copper-glance-ownership-starts-new-journey-for-methow-valley-couple/'
 'http://aikenstandard.com/news/huge-crowd-comes-out-for-hops-n-hogs-in-downtown/article_1e7b71b4-78e6-11e9-9328-b36764ab13a3.html'
 'http://express.co.uk/showbiz/tv-radio/1182722/Strictly-Come-Dancing-2019-Alex-Scott-Neil-Jones-relationship-It-Takes-Two-Zoe-Ball-BBC'
 'https://www.irishmirror.ie/tv/strictly-fans-want-alex-neil-20326496'
 'https://www.mirror.co.uk/tv/tv-news/strictly-fans-want-alex-neil-20326303'
 'https://extratv.com/2019/11/13/taraji-p-hensons-simple-stress-free-requests-for-her-wedding/'
 'https://myspace.com/article/2019/12/11/kate-hudson-wants-to-be-a-female-disruptor-in-the-liquor-industry-so-she-created-her-own-vodka-people']",A,0.3107,['UK' 'CA' 'EI' 'AE' 'US' 'IN' 'AS'],1
